EVTDESC13358;'실권 원칙'은 영국의 인도 예속국인 번왕국들에 대한 영국의 부단없는 견제 정책으로, 통치자가 직계 후계자 없이 죽거나 통치자가 '명백히 무능하다'고 밝혀진 경우 영국 동인도 회사가 즉시 해당 국가를 속령으로 합병할 수 있다고 규정한 원칙입니다. 역사적으로 이 원칙은 사타라, 삼발푸르, 나그푸르, 잔시, 아와드 등의 번왕국들을 합병하는 데 사용되었는데, 이는 1857년 세포이 항쟁을 촉발한 도화선이 되기도 하였습니다. 이 원칙은 1858년 영국령 인도 제국이 설립되며 공식적으로 폐기되었습니다. $FROMCOUNTRY$ 정부 전반에 팽배한 비극적인 사태로 인해, 오늘 영국 동인도 회사는 해당 국가의 통치 권한이 선전포고 없이 백지화되었음을 선언했습니다.
EVTOPTA13358;훌륭해!
EVTOPTB13358;흥, 쓸모없는 영토가 더 생겼을 뿐이야.
RUS_absolute_monarchy;러시아 제국
RUS_prussian_constitutionalism;러시아 제국
ENG_absolute_monarchy;대영제국
ENG_prussian_constitutionalism;대영제국
GER_absolute_monarchy;독일 제국
GER_prussian_constitutionalism;독일 제국
the_vega_expedition_title;베가 원정대
the_vega_expedition_desc;1878년부터 1880년까지, 아돌프 에리크 노르덴셸드는 국왕 오스카르 2세의 재정적 지원을 받아 북동항로 개척을 위한 베가 원정대를 이끌고 세계 최초로 유라시아 대륙 전체를 주회하는 데 성공했습니다. 19세기 중반부터 북동항로의 존재가 확인되었음에도, 실제로 그 항로를 완전 주항하여 통과한 최초의 인물은 노르덴셸드가 처음이었으며, 1880년 스톡홀름으로 돌아왔을 때 대대적인 환호를 받았습니다.
ENG_2068;잠베지
rhodesia_charter_title;영국 남아프리카 회사
rhodesia_charter_desc;광산의 거물인 세실 로즈가 설립한 영국 남아프리카 회사(BSAC)는 1889년에 왕실로부터 칙허장을 받게 됩니다. 영국 동인도 회사를 모델로 삼아 설립된 이 회사는 남중부 아프리카의 지속적인 탐험과 적극적 개척을 촉진하고자 설립되었습니다. 나중일이지만 지역의 가장 큰 강의 이름을 따 주로 잠베지라 불리던 이 지역은 이후 식민지 시대가 개막되며 영국 국익을 위해 중부 지역을 개척한 이 남자를 기려 '로디지아'로 불리게 될 것입니다.
TUR_proletarian_dictatorship;튀르키예
GER_2530;북뉴기니
AST_2528;남뉴기니
kaiser_wilhelms_land_title;카이저 빌헬름스란트
kaiser_wilhelms_land_desc;독일 황제의 이름을 딴 '카이저 빌헬름스란트'는 뉴기니섬 북동부를 가리키는 독일어권의 명칭이었으며, 이곳은 비스마르크 제도 및 기타 태평양 영토들과 함께 노이귀네아라는 독일 식민지로 통치되었습니다. 이 지역은 제1차 세계대전 중 오스트레일리아군에 의해 점령되었고, 1975년까지 국제연맹 및 유엔 위임통치령으로 귀속되었습니다.
megali_idea_title;메갈리 이데아
megali_idea_desc;'메갈리 이데아', 즉 '위대한 이상'은 특히 소아시아 서부 해안에 거주하는 상당한 규모의 그리스계 소수민족을 포함해 모든 그리스 혈통의 민족들을 포괄하는 거대한 대그리스 국가의 복원 구상을 목표로 삼은 민족 통일주의 단체들의 집합적인 개념입니다. 이 개념은 19세기에 쇠태해 가는 오스만 국가 간과의 마찰에 강한 그리스 외교 활동에 큰 밑거름이 되었으며, 이 위대한 이상의 기치와 목표는 제1차 세계대전이 끝날 무렵 맺어진 세브르 조약을 통해 영토 획득으로서 거의 실현 직전까지 수면 위로 구상화되었습니다. 이 거대한 영토의 복원은 이후 발발한 1919년-21년 간 그리스-튀르키예 전쟁을 통해 결국 무효로 되돌아가게 되었습니다마는, 거대한 것은 아름답습니다!
DIFFICULTY_LABEL;난이도
expand_motala_verkstad_title;모탈라 베르크스타트
expand_motala_verkstad_desc;'모탈라 공장(또는 기계 작업장)'은 1822년 고타 운하를 건설할 당시 발타자르 폰 플라텐에 의해 설립된 공장입니다. 1843년부터 1870년의 오토 에르바르드 카를준드의 관리 기간 동안 모탈라 공장은 점차 위세를 얻어 스웨덴에서 가장 국제적으로 명망 높은 공장 중 한 곳이 되었습니다. 또한 쥘 베른의 소설 '해저 2만 리'에서 가상의 잠수함인 노틸러스호의 선체 부품이 생산된 곳으로도 언급되기도 했습니다.
motala_verkstad;모탈라 공장
desc_motala_verkstad;1822년 고타 운하 건설 도중 발타자르 폰 플라텐이 설립한 모탈라 베르크스타트는 스웨덴에서 가장 저명한 기계 공장 중 한 곳입니다.
court_yard_speech_title;안뜰 연설!
court_yard_speech_desc;'안뜰 위기(스웨덴어: Borggårdskrisen)'는 당시 스웨덴 총리 카를 스탑이 이끌던 자유주의 정부가 추진했던 무모한 국방비 삭감 정책의 반발로 점화된 헌정 위기입니다. 1914년 2월 6일 구스타프 5세는 방위군 확충과 국정 안정이라는 징병 명령을 지지하기 위해 스톡홀름 교외에서 모여든 3만여 명의 농민들에게 - 더 많은 국방 지출을 지지하는 내용의 - 뜨거운 연설을 펼쳤습니다. 이 연설은 의회 체제의 신성한 원칙에 반하여 스웨덴의 직공 및 평민 통치를 반발하며 군주가 전면에서 나섰던 마지막 궐기 사건이 되었습니다.
international_negotiations;국제적 압력
desc_international_negotiations;우리는 매우 특정한 문제에 대해 다른 국가에 외교적 압력을 가하고 있습니다.
EVTNAME23300;의문의 고래가 선박을 침몰시키다!
EVTDESC23300;"$YEAR$년은 기이한 사건이 일어난 해로 기록되었다 [...] 본질적으로 잠시 동안 몇몇 배들이 바다에서 '거대한 물체'를 목격했다는 것인데, 그 물체는 때때로 인광을 발하는 긴 방추형의 형체로 어떤 고래보다 거대하고 빨랐다."\n\n지난 첫 1년 동안 해상에서는 거대하고 아직 발견되지 않았을 거라 여겨지는 기묘하고 거대한 고래로 추정되는 생명채에 의해 여러 상선들이 바다에서 유실되었습니다. 저명한 해양생물학자이기도 한 프랑스의 전설적인 피에르 아로나크스 교수가 세계의 공해상을 공포에 떨게 만들고 있는 원인 모를 짐승의 정체를 조사하기 위해 구성된 합동 과학 원정대에 합류하겠다고 밝혔습니다. 떠도는 소문에 따르면 여러 국가들도 이미 이 미스터리의 진상을 파헤치기 위해 독자적인 원정대를 보낼 준비를 하고 있다 합니다.
EVTOPTA23300;공해상의 평화를 위협하는 이 악질적인 무리는 당장 근절해야만 한다!
EVTOPTB23300;어린이 동화책에나 나올 법한 이야기군. 난 참여하지 않겠다.
EVTNAME23301;의문의 고래가 선박을 침몰시키다!
EVTDESC23301;"$YEAR$년은 기이한 사건이 일어난 해로 기록되었다 [...] 본질적으로 잠시 동안 몇몇 배들이 바다에서 '거대한 물체'를 목격했다는 것인데, 그 물체는 때때로 인광을 발하는 긴 방추형의 형체로 어떤 고래보다 거대하고 빨랐다."\n\n지난 첫 1년 동안 해상에서는 거대하고 아직 발견되지 않았을 거라 여겨지는 기묘하고 거대한 고래로 추정되는 생명채에 의해 여러 상선들이 바다에서 유실되었습니다. 소문에 따르면 여러 국가들이 이미 이에 대한 실태 파악에 공조 중이라 합니다. 우리도 독자적인 정찰 원정대를 꾸려 그 신비를 파헤쳐봐야 하지 않겠습니까?
EVTOPTA23301;공해상의 평화를 위협하는 이 악질적인 무리는 당장 근절해야만 한다!
EVTOPTB23301;어린이 동화책에나 나올 법한 이야기군. 난 참여하지 않겠다.
EVTNAME23302;아로나크스 교수가 해변에서 발견되다!
EVTDESC23302;오늘, 바다에서 실종되었던 프랑스의 저명한 해양 생물학자 피에르 아로나크스 교수가 $COUNTRY$의 해변으로 밀려온 채 발견되었습니다. 교수는 공해상에서 상선들을 들이받고 삼켜 무참히 침몰시킨다고 하는 전설적인 괴물의 비밀을 밝혀내기 위해 꾸려진 원정대에 합류한 이후 심연으로 빨려들어갔을 것이라 오랫동안 추정되었습니다. 교수는 자신이 심해의 절벽에서 겪었던 끔찍한 경험으로 매우 큰 트라우마와 쇼크를 받은 채 쇠약해졌지만 그가 전해주는 구술과 이야기는 몹시 놀라우며 진실 같습니다. 아로나크스 교수는 자신이 해방의 파도 속 심해 밑바닥에서 생물체와 자신의 선박이 정면 대립 구도로 팽팽한 살육전을 벌이다 물살에 떠밀려 내려가게 되었고 그 괴생명체의 진위는 심해를 순항하며 움직일 수 있던 인류의 수송선이었다고 주장했습니다. 아로나크스의 증언에 따르면 이 배는 뭍의 모든 대륙과 인접한 생명체들로부터 동떨어져 통제를 받지 않는 세계의 대양에서 그저 자유의 몸새로 삶을 다하며 어떠한 타국과의 접촉을 끊겠다고 다짐한 자유분방한 기질의 무적 함대인물에 의해 지휘된다고 (또는 지휘되었다고) 합니다. 심해 아래에서 일어난 이 사태에 대한 진실이 무엇이든 간에, 아로나크스 교수가 기이하고 자유분방한 이 철장 괴수의 손님이라는 시각을 빌려 이들의 배 안에서 목격했다고 여겨지는 수많은 신생 희귀 생명체들에 대한 아주 기괴하고도 심도 깊은 서술은 다가올 길고도 많은 세월 동안 우리나라에서 해양 생물에 대한 과학 부문과 그 방면의 지식을 끌어올리는데 많은 도움이 될 것이 틀림이 없습니다.
EVTOPTA23302;나를 건드리고도 무사한 자는 없으리라!
italia_irredenta_title;미수복 이탈리아
italia_irredenta_desc;이탈리아의 실지회복주의(이레덴티스모) 운동의 목표는 전체 혹은 인구의 일부분이라도 이탈리아계 민족이 거주하는 것으로 여겨지는 인접한 모든 주변의 영토를 모두 이탈리아 왕국으로 복속시키는 데 있었습니다. 이는 이탈리아 본토 내에 있는 오스트리아의 영토들에 대한 주권 반환 운동을 자극할 뿐만 아니라, 더 나아가 달마티아와 오스트리아 본토 속 깊은 곳까지 향하는 더 높은 차원의 영토적 야욕을 촉발할 수 있었습니다.
the_heligoland_question_title;헬골란트 문제
the_heligoland_question_desc;북해의 작은 섬 헬골란트는 나폴레옹 전쟁 중 영국의 점령지가 되었으며, 1814년 킬 조약을 통해 덴마크에 의해 공식적으로 양도되었습니다. 독일이 통일된 이후, 이 섬은 소수의 거주민 대다수가 독일인이라는 이유로 당시 독일 제국의 가장 매력적인 갈망의 대상 중 하나가 되었습니다.
miskatonic_university_title;미스카토닉 대학교
miskatonic_university_desc;아름다운 에식스 카운티, 짙은 웅얼거림이 흐르는 미스카토닉강 옆 경치 좋은 아컴에 캠퍼스를 두고 있는 미스카토닉 대학교는 뉴잉글랜드에서 가장 명성 높은 고등 교육 기관 중 한 곳입니다. 고대 신화와 오컬트로 대표되는 고서적들의 독특하고 방대한 컬렉션 수집처로 유명한 미스카토닉 대학교는, 그 무엇보다도 전설에 등장하는 에이본의 서 조각본과 프리드리히 폰 윤츠의 그 유명한 작품인 '우나우스슈프레힐리헨 쿨텐(말할 수 없는 교단)'의 원본을 보유하고 있습니다.
miskatonic_campus;미스카토닉 대학교
desc_miskatonic_campus;과학과 신화가 만나는 곳.
construct_the_walhalla_title;발할라 신전
construct_the_walhalla_desc;1830년에서 1842년 사이에 걸쳐 건설된 '발할라'는 바이에른 인근의 레겐스부르크에 위치한 도나우강을 굽어보는 장엄한 신고전주의 사원 양식의 명예의 전당입니다. 국왕 루트비히 1세가 직접 고안하여 세워진 이 전당은 게르만을 구한 영웅 아르미니우스부터 위대한 학자 코페르니쿠스에 이르기까지 역사적으로 이름을 날린 게르만족 위인들의 업적을 기리기 위해 설립되었습니다.
the_walhalla;발할라
desc_the_walhalla;명예의 전당 발할라는 아르미니우스부터 코페르니쿠스에 이르기까지 독일사에 이름을 남긴 위대한 인물들의 업적을 기념합니다.
introduce_the_presbyteries_title;장로회 도입
introduce_the_presbyteries_desc;1848년 하노버 왕국은 주민들이 선출하여 교회 업무를 관장하는 평신도 권위인 '장로' 제도를 도입을 통해 루터파 국교회 내에서 평민들의 대표성을 강화하려 하기도 했습니다.
build_gotthard_tunnel_title;고트하르트 터널 건설
build_gotthard_tunnel_desc;고트하르트 철도 터널은 1871년에서 1881년 사이에 걸쳐 남북방향으로 게셰넨과 아이롤로 지역을 연결하는 위치에 지어졌습니다. 고트하르트 산괴 아래를 터널로 관통한 첫 건축물이 된 고트하르트 터널은 당대의 비약적인 현대 기술력으로 이룩한 최고의 건축학적 성과라 할 수 있습니다.
the_lambert_charter_title;랑베르 헌장
the_lambert_charter_desc;랑베르 헌장은 독립국인 마다가스카르 섬에 프랑스가 개입하고 최종적으로 완전 합병하기 위한 다양한 시도를 정당화하기 위해 사용했던 외교적 장치였습니다. 그 서한에는 마다가스카르 내부에 상주하고 있던 수많은 프랑스계 이민자들의 영향을 받으며 자라왔던 라다마 2세 황태자의 서명이 담겨 있었으며, 마다가스카르 왕가에 무려 10%에 달하는 로열티를 보상으로 반환해주어야 한다는 조건이 붙어있기는 했지만 프랑스에 광물 등 마다가스카르의 천연자원을 불리하게 추출할 수 있는 특권을 부여하게 만든 무기였습니다.
end_the_merina_monarchy_title;메리나 군주정 종결
end_the_merina_monarchy_desc;1897년의 지역 봉기 이후, 오랫동안 마다가스카르를 자국의 세력권에 두고 통제하던 프랑스는 공식적으로 마다가스카르 왕실을 폐위시키고 이 섬의 합병을 전면 선포하였습니다.
REVOLTALLIANCE_SETUP;한 국가가 혁명으로 인해 우리와의 동맹을 파기할 때.
REVOLTALLIANCE_HEADER;외교부 장관의 보고
REVOLTALLIANCE_1;해외의 혁명!
REVOLTALLIANCE_2;$MONARCHTITLE$,
REVOLTALLIANCE_3;§Y$ACTOR$§W
REVOLTALLIANCE_4;국가에서 혁명이 발발했습니다!
REVOLTALLIANCE_5;그들과 맺었던 모든 동맹이 파기되었고 우리가 행사했던 영향력도 물거품이 되었습니다.
REVOLTALLIANCE_6;*
REVOLTALLIANCE_BTN1;확인
REVOLTALLIANCE_BTN2;확인
REVOLTALLIANCE_BTN3;이동
RHO;남로디지아
RHO_proletarian_dictatorship;짐바브웨
RHO_absolute_monarchy;남로디지아
RHO_hms_government;남로디지아
RHO_ADJ;로디지아
RHO_conservative;로디지아당
RHO_liberal;연방 연합당
RHO_reactionary;로디지아 전선
RHO_socialist;ZANU
RHO_communist;ZAPU
RHO_anarcho_liberal;책임정부협회
RHO_fascist;웬위스
EGY_1842;다르푸르
EGY_1838;코르도판
EGY_915;레바논
CHI_2562;포르모사
BEL_1977;바콩고
BEL_1987;카탕가
BEL_1990;콩고 오리앙탈
BEL_1984;카사이
POR_1999;북앙골라
ENG_1956;남카메룬
ENG_1960;북카메룬
ENG_1868;소말릴란드
ENG_2026;리프트 밸리
ENG_2024;케냐
ENG_2019;우간다
TRN_2108;트란스발
POR_2060;모잠비크
FRA_1884;시에라리온
FRA_1813;니제르
FRA_1892;코트디부아르
FRA_1893;윈드워드 해안
